3.480 ,1.609
3.490 ,1.576
3.500 ,1.542
3.510 ,1.517
3.520 ,1.493
3.530 ,1.471
3.540 ,1.453
3.550 ,1.435
3.560 ,1.418
3.570 ,1.401
3.580 ,1.383
3.590 ,1.365
3.600 ,1.349
3.610 ,1.331
3.620 ,1.312
3.630 ,1.295
3.640 ,1.279
3.650 ,1.264
3.660 ,1.252
3.670 ,1.241
3.680 ,1.231
3.690 ,1.219
3.700 ,1.207
3.710 ,1.192
3.720 ,1.178
3.730 ,1.166
3.740 ,1.155
3.750 ,1.145
3.760 ,1.135
3.770 ,1.125
3.780 ,1.114
3.790 ,1.104
3.800 ,1.095
3.810 ,1.088
3.820 ,1.081
3.830 ,1.075
3.840 ,1.069
3.850 ,1.063
3.860 ,1.057
3.870 ,1.051
3.880 ,1.046
3.890 ,1.042
3.900 ,1.038
3.910 ,1.034
3.920 ,1.030
3.930 ,1.026
3.940 ,1.023
3.950 ,1.020
3.960 ,1.017
3.970 ,1.014
3.980 ,1.011
3.990 ,1.009
4.000 ,1.006
4.010 ,1.020
4.020 ,1.034
4.030 ,1.048
4.040 ,1.063
4.050 ,1.078
4.060 ,1.093
4.070 ,1.108
4.080 ,1.124
4.090 ,1.139
4.100 ,1.154
4.110 ,1.161
4.120 ,1.167
4.130 ,1.174
4.140 ,1.180
4.150 ,1.187
4.160 ,1.193
4.170 ,1.200
4.180 ,1.206
4.190 ,1.213
4.200 ,1.220
4.210 ,1.215
4.220 ,1.210
4.230 ,1.204
4.240 ,1.198
4.250 ,1.193
4.260 ,1.189
4.270 ,1.184
4.280 ,1.179
4.290 ,1.173
4.300 ,1.166
4.310 ,1.169
4.320 ,1.171
4.330 ,1.175
4.340 ,1.179
4.350 ,1.183
4.360 ,1.187
4.370 ,1.191
4.380 ,1.195
4.390 ,1.199
4.400 ,1.203
4.410 ,1.215
4.420 ,1.228
4.430 ,1.240
4.440 ,1.252
4.450 ,1.265
4.460 ,1.279
4.470 ,1.294
4.480 ,1.308
4.490 ,1.321
4.500 ,1.334
4.510 ,1.331
4.520 ,1.328
4.530 ,1.324
4.540 ,1.320
4.550 ,1.316
4.560 ,1.311
4.570 ,1.307
4.580 ,1.302
4.590 ,1.298
4.600 ,1.292
4.610 ,1.304
4.620 ,1.314
4.630 ,1.324
4.640 ,1.335
4.650 ,1.346
4.660 ,1.358
4.670 ,1.369
4.680 ,1.381
4.690 ,1.393
4.700 ,1.405
4.710 ,1.414
4.720 ,1.424
4.730 ,1.433
4.740 ,1.441
4.750 ,1.449
4.760 ,1.457
4.770 ,1.467
4.780 ,1.479
4.790 ,1.490
4.800 ,1.502
4.810 ,1.506
4.820 ,1.510
4.830 ,1.512
4.840 ,1.515
4.850 ,1.517
4.860 ,1.518
4.870 ,1.519
4.880 ,1.519
4.890 ,1.521
4.900 ,1.522
4.910 ,1.538
4.920 ,1.554
4.930 ,1.570
4.940 ,1.584
4.950 ,1.600
4.960 ,1.615
4.970 ,1.631
4.980 ,1.647
4.990 ,1.664
5.000 ,1.681
5.010 ,1.675
5.020 ,1.667
5.030 ,1.660
5.040 ,1.653
5.050 ,1.646
5.060 ,1.640
5.070 ,1.634
5.080 ,1.627
5.090 ,1.620
5.100 ,1.613
5.110 ,1.637
5.120 ,1.660
5.130 ,1.684
5.140 ,1.707
5.150 ,1.731
5.160 ,1.754
5.170 ,1.776
5.180 ,1.797
5.190 ,1.818
5.200 ,1.838
5.210 ,1.846
5.220 ,1.854
5.230 ,1.862
5.240 ,1.870
5.250 ,1.877
5.260 ,1.884
5.270 ,1.891
5.280 ,1.897
5.290 ,1.903
5.300 ,1.908
5.310 ,1.921
5.320 ,1.934
5.330 ,1.950
5.340 ,1.968
5.350 ,1.986
5.360 ,2.005
5.370 ,2.022
5.380 ,2.038
5.390 ,2.055
5.400 ,2.072
5.410 ,2.092
5.420 ,2.114
5.430 ,2.137
5.440 ,2.161
5.450 ,2.186
5.460 ,2.212
5.470 ,2.240
5.480 ,2.269
5.490 ,2.297
5.500 ,2.325
5.510 ,2.330
5.520 ,2.334
5.530 ,2.342
5.540 ,2.351
5.550 ,2.361
5.560 ,2.372
5.570 ,2.383
5.580 ,2.393
5.590 ,2.407
5.600 ,2.423
5.610 ,2.484
5.620 ,2.549
5.630 ,2.617
5.640 ,2.688
5.650 ,2.766
5.660 ,2.850
5.670 ,2.939
5.680 ,3.034
5.690 ,3.133
5.700 ,3.239
5.710 ,3.327
5.720 ,3.425
5.730 ,3.534
5.740 ,3.654
5.750 ,3.788
5.760 ,3.937
5.770 ,4.107
5.780 ,4.297
5.790 ,4.509
5.800 ,4.745
5.810 ,4.962
5.820 ,5.207
5.830 ,5.488
5.840 ,5.809
5.850 ,6.172
5.860 ,6.581
5.870 ,7.045
5.880 ,7.570
5.890 ,8.188
5.900 ,8.901
5.910 ,9.798
5.920 ,10.809
5.930 ,11.909
5.940 ,13.127
5.950 ,14.487
5.960 ,15.981
5.970 ,17.601
5.980 ,19.075
5.990 ,19.931
6.000 ,19.784
