3.480 ,2.249
3.490 ,2.253
3.500 ,2.256
3.510 ,2.265
3.520 ,2.273
3.530 ,2.281
3.540 ,2.289
3.550 ,2.296
3.560 ,2.303
3.570 ,2.310
3.580 ,2.317
3.590 ,2.323
3.600 ,2.329
3.610 ,2.331
3.620 ,2.333
3.630 ,2.335
3.640 ,2.337
3.650 ,2.338
3.660 ,2.338
3.670 ,2.339
3.680 ,2.339
3.690 ,2.340
3.700 ,2.342
3.710 ,2.342
3.720 ,2.343
3.730 ,2.343
3.740 ,2.342
3.750 ,2.341
3.760 ,2.340
3.770 ,2.340
3.780 ,2.340
3.790 ,2.340
3.800 ,2.340
3.810 ,2.348
3.820 ,2.355
3.830 ,2.362
3.840 ,2.369
3.850 ,2.376
3.860 ,2.385
3.870 ,2.394
3.880 ,2.403
3.890 ,2.412
3.900 ,2.422
3.910 ,2.432
3.920 ,2.442
3.930 ,2.451
3.940 ,2.460
3.950 ,2.469
3.960 ,2.478
3.970 ,2.488
3.980 ,2.500
3.990 ,2.512
4.000 ,2.524
4.010 ,2.558
4.020 ,2.591
4.030 ,2.625
4.040 ,2.658
4.050 ,2.690
4.060 ,2.722
4.070 ,2.753
4.080 ,2.783
4.090 ,2.812
4.100 ,2.841
4.110 ,2.860
4.120 ,2.880
4.130 ,2.898
4.140 ,2.914
4.150 ,2.931
4.160 ,2.947
4.170 ,2.963
4.180 ,2.978
4.190 ,2.993
4.200 ,3.008
4.210 ,3.023
4.220 ,3.036
4.230 ,3.047
4.240 ,3.054
4.250 ,3.058
4.260 ,3.059
4.270 ,3.056
4.280 ,3.049
4.290 ,3.037
4.300 ,3.021
4.310 ,3.028
4.320 ,3.034
4.330 ,3.039
4.340 ,3.044
4.350 ,3.049
4.360 ,3.052
4.370 ,3.055
4.380 ,3.056
4.390 ,3.056
4.400 ,3.056
4.410 ,3.104
4.420 ,3.151
4.430 ,3.197
4.440 ,3.242
4.450 ,3.289
4.460 ,3.335
4.470 ,3.381
4.480 ,3.427
4.490 ,3.470
4.500 ,3.511
4.510 ,3.512
4.520 ,3.513
4.530 ,3.514
4.540 ,3.517
4.550 ,3.519
4.560 ,3.519
4.570 ,3.518
4.580 ,3.514
4.590 ,3.508
4.600 ,3.501
4.610 ,3.542
4.620 ,3.583
4.630 ,3.623
4.640 ,3.664
4.650 ,3.707
4.660 ,3.752
4.670 ,3.797
4.680 ,3.843
4.690 ,3.885
4.700 ,3.925
4.710 ,3.961
4.720 ,3.997
4.730 ,4.036
4.740 ,4.076
4.750 ,4.118
4.760 ,4.160
4.770 ,4.204
4.780 ,4.251
4.790 ,4.298
4.800 ,4.346
4.810 ,4.364
4.820 ,4.377
4.830 ,4.390
4.840 ,4.400
4.850 ,4.414
4.860 ,4.429
4.870 ,4.442
4.880 ,4.455
4.890 ,4.463
4.900 ,4.469
4.910 ,4.524
4.920 ,4.580
4.930 ,4.637
4.940 ,4.695
4.950 ,4.754
4.960 ,4.814
4.970 ,4.877
4.980 ,4.943
4.990 ,5.010
5.000 ,5.078
5.010 ,5.104
5.020 ,5.142
5.030 ,5.179
5.040 ,5.217
5.050 ,5.226
5.060 ,5.213
5.070 ,5.196
5.080 ,5.174
5.090 ,5.152
5.100 ,5.131
5.110 ,5.156
5.120 ,5.180
5.130 ,5.203
5.140 ,5.224
5.150 ,5.244
5.160 ,5.262
5.170 ,5.283
5.180 ,5.302
5.190 ,5.320
5.200 ,5.334
5.210 ,5.337
5.220 ,5.339
5.230 ,5.338
5.240 ,5.336
5.250 ,5.327
5.260 ,5.314
5.270 ,5.299
5.280 ,5.282
5.290 ,5.263
5.300 ,5.241
5.310 ,5.237
5.320 ,5.230
5.330 ,5.222
5.340 ,5.214
5.350 ,5.203
5.360 ,5.190
5.370 ,5.171
5.380 ,5.148
5.390 ,5.123
5.400 ,5.097
5.410 ,5.072
5.420 ,5.046
5.430 ,5.019
5.440 ,4.991
5.450 ,4.965
5.460 ,4.939
5.470 ,4.912
5.480 ,4.885
5.490 ,4.854
5.500 ,4.821
5.510 ,4.769
5.520 ,4.717
5.530 ,4.668
5.540 ,4.620
5.550 ,4.574
5.560 ,4.530
5.570 ,4.490
5.580 ,4.453
5.590 ,4.418
5.600 ,4.384
5.610 ,4.364
5.620 ,4.342
5.630 ,4.321
5.640 ,4.301
5.650 ,4.284
5.660 ,4.270
5.670 ,4.256
5.680 ,4.242
5.690 ,4.231
5.700 ,4.222
5.710 ,4.193
5.720 ,4.164
5.730 ,4.135
5.740 ,4.105
5.750 ,4.075
5.760 ,4.047
5.770 ,4.018
5.780 ,3.989
5.790 ,3.961
5.800 ,3.933
5.810 ,3.892
5.820 ,3.853
5.830 ,3.815
5.840 ,3.779
5.850 ,3.739
5.860 ,3.700
5.870 ,3.661
5.880 ,3.624
5.890 ,3.590
5.900 ,3.557
5.910 ,3.586
5.920 ,3.616
5.930 ,3.644
5.940 ,3.673
5.950 ,3.702
5.960 ,3.730
5.970 ,3.756
5.980 ,3.782
5.990 ,3.807
6.000 ,3.832
